,actv_code_id,parent_actv_code_id,actv_code_type_id,actv_code_name,short_name,seq_num
498,901864,,20200,Plant Layout Model,P02,711
499,901865,,20200,Model Review Mtg,P03,811
500,901866,,20200,IDP - Plant Layout,P05,1011
501,901867,,20200,Detail Model Development,P08,1311
502,901868,,20200,IDP - Detail Design,P11,1611
503,901869,,20200,Issue Isos IFC,P13,1811
504,929606,,20200,Preliminary Drawings for Supersketch,P00,511
505,929650,,23545,Civil / Stuct Path of Construction,1,0
506,929651,,23545,Civil / Stuct Path of Construction,2,100
507,929652,,23545,Civil / Stuct Path of Construction,3,200
508,929653,,23545,Civil / Stuct Path of Construction,4,300
509,929654,,23545,Civil / Stuct Path of Construction,5,400
510,929655,,23545,Civil / Stuct Path of Construction,6,500
511,929656,,23545,Civil / Stuct Path of Construction,7,600
512,929657,,23545,Civil / Stuct Path of Construction,8,700
513,929658,,23545,Civil / Stuct Path of Construction,9,800
514,929659,,23545,Civil / Stuct Path of Construction,10,900
515,929660,,23545,Civil / Stuct Path of Construction,11,1000
516,929661,,23545,Civil / Stuct Path of Construction,12,1100
517,929662,,23545,Civil / Stuct Path of Construction,13,1200
518,929663,,23545,Civil / Stuct Path of Construction,14,1300
519,929664,,23545,Civil / Stuct Path of Construction,15,1400
520,929665,,23545,Civil / Stuct Path of Construction,16,1500
521,929666,,23545,Civil / Stuct Path of Construction,17,1600
522,929667,,23545,Civil / Stuct Path of Construction,18,1700
523,929668,,23545,Civil / Stuct Path of Construction,19,1800
524,929669,,23545,Civil / Stuct Path of Construction,20,1900
525,929670,,23545,Civil / Stuct Path of Construction,21,2000
526,929671,,23545,Civil / Stuct Path of Construction,22,2100
527,929672,,23545,Civil / Stuct Path of Construction,23,2200
528,929673,,23545,Civil / Stuct Path of Construction,24,2300
529,929674,,23545,Civil / Stuct Path of Construction,25,2400
530,929675,,23545,Civil / Stuct Path of Construction,26,2500
531,929676,,23545,Civil / Stuct Path of Construction,27,2600
532,929677,,23545,Civil / Stuct Path of Construction,28,2700
533,929678,,23545,Civil / Stuct Path of Construction,29,2800
534,929679,,23545,Civil / Stuct Path of Construction,30,2900
535,929680,,23545,Civil / Stuct Path of Construction,31,3000
536,929681,,23545,Civil / Stuct Path of Construction,32,3100
537,929682,,23545,Civil / Stuct Path of Construction,33,3200
538,929683,,23545,Civil / Stuct Path of Construction,34,3300
539,929684,,23545,Civil / Stuct Path of Construction,35,3400
540,929685,,23545,Civil / Stuct Path of Construction,36,3500
541,929686,,23545,Civil / Stuct Path of Construction,37,3600
542,929687,,23545,Civil / Stuct Path of Construction,38,3700
543,929688,,23545,Civil / Stuct Path of Construction,39,3800
544,929689,,23545,Civil / Stuct Path of Construction,40,3900
545,929690,,23545,Civil / Stuct Path of Construction,41,4000
546,929700,,23547,Piping Path of Construction,1,0
547,929701,,23547,Piping Path of Construction,2,100
548,929702,,23547,Piping Path of Construction,3,200
549,929703,,23547,Piping Path of Construction,4,300
550,929704,,23547,Piping Path of Construction,5,400
551,929705,,23547,Piping Path of Construction,6,500
552,929706,,23547,Piping Path of Construction,7,600
553,929707,,23547,Piping Path of Construction,8,700
554,929708,,23547,Piping Path of Construction,9,800
555,929709,,23547,Piping Path of Construction,10,900
556,929710,,23547,Piping Path of Construction,11,1000
557,929711,,23547,Piping Path of Construction,12,1100
558,929712,,23547,Piping Path of Construction,13,1200
559,929713,,23547,Piping Path of Construction,14,1300
560,929714,,23547,Piping Path of Construction,15,1400
561,929715,,23547,Piping Path of Construction,16,1500
562,929716,,23547,Piping Path of Construction,17,1600
563,929717,,23547,Piping Path of Construction,18,1700
564,929718,,23547,Piping Path of Construction,19,1800
565,929719,,23547,Piping Path of Construction,20,1900
566,929720,,23547,Piping Path of Construction,21,2000
567,929721,,23547,Piping Path of Construction,22,2100
568,929722,,23547,Piping Path of Construction,23,2200
569,929723,,23547,Piping Path of Construction,24,2300
570,929724,,23547,Piping Path of Construction,25,2400
571,929725,,23547,Piping Path of Construction,26,2500
572,929726,,23547,Piping Path of Construction,27,2600
573,929727,,23547,Piping Path of Construction,28,2700
574,929728,,23547,Piping Path of Construction,29,2800
575,929729,,23547,Piping Path of Construction,30,2900
576,929730,,23547,Piping Path of Construction,31,3000
577,929731,,23547,Piping Path of Construction,32,3100
578,929732,,23547,Piping Path of Construction,33,3200
579,929733,,23547,Piping Path of Construction,34,3300
580,929734,,23547,Piping Path of Construction,35,3400
581,929735,,23547,Piping Path of Construction,36,3500
582,929736,,23547,Piping Path of Construction,37,3600
583,929737,,23547,Piping Path of Construction,38,3700
584,929738,,23547,Piping Path of Construction,39,3800
585,929739,,23547,Piping Path of Construction,40,3900
586,929740,,23547,Piping Path of Construction,41,4000
587,935476,,20197,Fire Protection,FP,170
588,960183,,20200,Planning Vendor Data,P15,2011
589,960184,,20200,Production Vendor Data,P16,2111
590,965575,,20200,P&IDs Issue - ICA,Y1,2911
591,965576,,20200,P&IDs Issue - IPL,Y2,3111
592,965577,,20200,P&IDs Issue - IFD,Y3,3211
593,965578,,20200,P&IDs Issue - IFC,Y4,3311
594,965579,,20200,P&IDs Issue - IDR,Y0,3011
595,1064368,,25995,Ammonia - HOC,E1B1,0
596,1064369,,25995,"Utilities, O/S, Doc, Corridor - HOC",E2B2,100
597,1064370,,25995,Construction,E3B3,200
598,1064371,,25995,Ammonia - MOC,E4B4,300
599,1064372,,25995,"Utilities, O/S, Doc, Corridor - MOC",E5B5,400
600,1101878,,20200,Plot Plans,P17,2211
601,1101879,,20200,Misc.,P20,2511
602,1101880,,20200,Nozzle Releases,P19,2411
603,1101881,,20200,Pipe Supports,P14,1911
604,1118946,,20200,Model Comment Resolution Approval,P06,1111
605,1131895,,20203,Project Review Schedule,Y,26
606,1131896,,27406,"Copy Areas - 02A, 02B, 02E, 02H, 02J, 02K",Copy,0
607,1131897,,27406,"Almost Copy Areas - 02M, 02N, 02P, 02Q",A Copy,100
608,1132545,,27406,"New Areas - 02C, 02D, 02F, 02G, 02L, 02Y",NEW,200
609,1237845,,20198,MD305 - Mercury Removal Bed,MD305,260
610,1248396,,20200,Field Fabricated Tanks,T,10
611,1286142,,20198,MC312 - Exchangers 120-C & 121-C,MC312,230
612,1286143,,20198,PR201 - KAAP Equipment Catalyst,PR201,8490
613,1351551,,32106,Benfield Sewer (CB),CB,6
614,1351552,,32106,Oily Water Sewer (OW),OW,600
615,1351553,,32106,Process Water Sewer (PS),PS,800
616,1351554,,32106,Hot Outfall Sewer (OH),OH,400
617,1351555,,32106,Outfall Sewer (OS),OS,500
618,1351556,,32106,Sanitary Sewer (SS),SS,1000
619,1351557,,32106,Common - Ammonia Underground,02U,1
620,1351558,,32106,Firewater (FW),FW,300
621,1351559,,32106,Common - Utility Plant Underground,03U,2
622,1351560,,32106,Cooling Water (CW),CW,200
623,1351561,,32106,Common - Offsites Underground,01U,0
624,1351562,,32106,Common - Corridor Underground,04U,3
625,1351563,,32106,Common - Dock/Storage Underground,05U,4
626,1351564,,32106,Waste Water (WW),WW,1100
627,1351565,,32106,Acid Sewer (AS),AS,5
628,1351566,,32106,Caustic Sewer (CS),CS,100
629,1351568,,32106,Plant Air (PA),PA,700
630,1351569,,32106,Potable Water (PW),PW,900
631,1403357,,20200,Conceptual Model Steel,C2,311
632,1403358,,20200,Conceptual Model Foundations,C3,111
633,1403359,,20200,Detail Model & IFC Dwgs - Steel,C4,411
634,1403360,,20200,Detail Model & IFC Dwgs - Foundations,C5,211
635,1466543,,20198,MJ307 - Ammonia Loading Pumps,MJ307,2690
636,1502751,,20200,Model Review Comment Resolution,P04,911
637,1502752,,20200,Detail OP's & Services Model Review,P09,1411
638,1502753,,20200,OP's & Serv. Model Review Comment Resolution,P10,1511
639,1502754,,20200,OP's & Serv. Model Comment Resolution Approval,P12,1711
640,1556988,,20202,Vendor Data Constrained,VD,14
641,1625383,,20200,Equipment Location Plans,P18,2311
642,1648815,,20199,Vendor Data,X,12
643,1648816,,20198,MJ308 - Waste Water Sump Pumps,MJ308,2691
644,1648817,,20198,ML900 - Evaporation Pond Spray Nozzles,ML900,2692
645,1648818,,20198,MU322 - Cooling Water Filter & Clarifier,MU322,4291
646,1650732,,20198,MU225 - Lift Station,MU225,3991
647,1650733,,20198,ML593 - Flash Tank Ejectors,ML593,3791
648,1650734,,20198,ML501 - Storage Area Air Compressor Package,ML501,3691
649,1650735,,20198,MJ392 - Fire Water Pumps,MJ392,2791
650,1650736,,20198,MJ731 - Emergency Generator Package,MJ731,2891
651,1650737,,20198,MB710 - Storage Area Flare & Flame Font Generator,MB710,171
652,1650738,,20198,MU311 - Bulk Chemical Storage Tanks,MU311,140
653,1650739,,20198,MF312 - Field Erected Tank,MF312,16
654,1653232,,20199,Water Tank,2105F,2261
655,1653233,,20199,Arch Burners,101BA,13
656,1670933,,20198,E0008 - 540-SB Substation Equipment,E0008,6591
657,1670934,,20198,E0009 - Electrical Heat Tracing,E0009,6592
658,1685710,,20200,Electrical Drawings - IFC,E1,4613
659,1685711,,20200,Instrumentation Drawings - IFC,I1,4711
660,1685712,,20198,General,Gen,10
661,1685714,,20198,Foundation Materials,Found,15
662,1685715,,20201,Furnaces & Flares,MB,71
663,1685716,,20201,Exchangers,MC,72
664,1685717,,20201,Towers & Vessels,MD,73
665,1685718,,20201,Drums & Tanks,MF,74
666,1685719,,20201,Rotating Equipment,MJ,75
667,1685720,,20201,Special Equipment,ML,76
668,1685721,,20201,Utility Equipment,MU,77
669,1709872,,20195,Instrument Index,ID5,571
670,1756456,,40594,Bulk Materials - Early Purchase of Correct Qty's Meeting Schedule,02,100
671,1756457,,40594,Late Buys - Cost & Expedited Deliveries,03,200
672,1756459,,40594,Working with SPDC - Getting Information,05A,400
673,1756463,,40594,Receipt of Vendor Data & Timely Reviews by Engineering,06,800
674,1765826,,20202,Risk Ranging - Remaining Dur. Chg. Due to Ranging,CD,13
675,1823993,,20194,Construction - DSD Tank Erection,CT,61
676,1843458,,20202,WBS Activity for Construction Manhours,WC,17
677,2009566,,20202,Project Status Review Activity,PS,250
678,2091798,,20200,Field Fabricated Tanks (Associated Activities),T1,16
679,2259287,,52399,Critical Activities - 0 Days Float or Less,C1,0
680,2259289,,52399,Critical Activities - > 0 Days & < 5 Days Float,C2,100
681,2259290,,52399,Critical Activities - > 5 Days & < 20 Days Float,C3,200
682,2259291,,52399,Critical Activities - > 20  Days & < 30 Days Float,C4,300
683,2259292,,52399,Critical Activities - >30  Days & < 40 Days Float,C5,400
684,2395685,,20202,Heavy Lift (X-Works & Transport),HD,12
685,2405004,,20203,02Y Pipe Rack Critical Activities,2Y,22
686,2701924,,20203,Ammonia Storage (KBR),S1,20
687,2701943,,20203,Ammonia Storage (EBIC),S2,21
688,3098222,,20195,Major Foundations (Eqp & Structural),1C1,12
689,3098223,,20195,SB Pipe Erection,1P3,24
690,3098224,,20195,Misc. Foundations,1C2,13
691,3098225,,20195,Paving,1C3,14
692,3098226,,20195,Structural Steel,1S1,19
693,3098227,,20195,Misc. Steel,1S2,20
694,3098228,,20195,LB Pipe Erection,1P2,23
695,3098229,,20195,Punchlist / Test Pipe,1P4,25
696,3098230,,20195,"Power/Control JB's , Stands, Tray & Cable",1E1,27
697,3098231,,20195,"Lighting JB's, Stands, Tray, & Cable",1E2,28
698,3098243,,20195,Lighting Fixture Installation/Termination,1E3,29
699,3098246,,20195,"Instrument JB's, Field Instr, Tray, Cable",1I1,30
700,3098250,,20195,Install In Line Instruments,1I2,31
701,3098251,,20195,Continuity Testing,1I3,32
702,3098253,,20195,Paint Fabricated Pipe Spools,1V1,33
703,3098256,,20195,Paint Touch-up - Piping,1V2,34
704,3098257,,20195,Paint Touch-up - Equipment,1V3,35
705,3098258,,20195,Insulate - Equipment,1V5,36
706,3098259,,20195,Insulate - Pipe,1V6,37
707,3098260,,20195,Mechanical Completion,1T1,38
708,3098261,,20195,A/G Pipe Spool Fabrication,1P1,22
709,3098263,,20195,Erect Equipment,1M1,21
710,3098264,,20195,U/G Pipe Spool Fabrication,1U1,16
711,3098265,,20195,U/G Piping Installation,1U2,17
712,3098266,,20195,U/G Earthing Installation,1U3,18
713,3221455,,20195,Buildings,1A1,11
714,3221457,,20195,Site Prep,1K0,39
715,3221458,,20195,Electrical,1E0,26
716,3624238,,20196,(01K) Run Off Area,01K,111
717,3661790,,20203,Sort 1,L1,14
718,3661791,,20203,Sort 2,L2,15
719,3661792,,20203,Sort 3,L3,16
720,3661793,,20203,Sort 4,L4,17
721,3661794,,20203,Sort 5,L5,18
722,3698471,,84082,LT,LT,1000
723,3698472,,84082,GW,GW,700
724,3698473,,84082,Siemens,S,1800
725,3698474,,84082,Graham,G,600
726,3698475,,84082,Ecodyne,E,303
727,3698476,,84082,Tulsa Htr.,T,2100
728,3698477,,84082,JW,JW,800
729,3698478,,84082,FW,FW,503
730,3698479,,84082,MHI,MHI,1400
731,3698480,,84082,Kruger,K,900
732,3698481,,84082,S & T,ST,2000
733,3698482,,84082,EEX,EEX,304
734,3698483,,84082,Alco,A,0
735,3698484,,84082,Rentech,R,1701
736,3698485,,84082,Zeeco,Z,2600
737,3698486,,84082,Casco,C,202
738,3698487,,84082,Brazos,B,101
739,3698488,,84082,Wisc. C.,W,2300
740,3698489,,84082,P2S,P,1500
741,3698490,,84082,Escoa,ES,500
742,3698491,,84082,MetalTek,M,1100
743,3698492,,84082,Mabry,MA,1200
744,3698493,,84082,Thorpe,TH,2200
745,3698494,,84082,Callidus,CA,203
746,3698495,,84082,Clarage,CL,204
747,3698496,,84082,Eldridge,EL,400
748,3698497,,84082,BD Heat,BD,200
749,3698498,,84082,Piping Tech,PI,1600
750,3698499,,84082,Walhco,WA,2400
751,3698500,,84082,ACFM,AC,100
752,3698501,,84082,U.S.Filter,U,2500
753,3698502,,84082,Marley,MAR,1300
754,3698503,,84082,G.E.Ionics,GE,602
755,3698504,,84082,S & D,SD,1900
756,3698505,,84082,Egglehof,EG,305
757,3698506,,84082,Flowserve,F,501
758,3698507,,84082,Sulzer,SU,2001
759,3698508,,84082,Goulds,GO,603
760,3698509,,84082,BranLubbe,BR,201
761,3698510,,84082,PPP,PPP,1700
762,3698511,,84082,So.Plains,SO,1903
763,3698512,,84082,Sharpe Mixer,SH,1901
764,3698513,,84082,Costain,CO,300
765,3698514,,84082,Danmar,D,301
766,3698515,,84082,Toromont,TO,2201
767,3698516,,84082,FMC,FM,502
768,3698517,,84082,Datum,DA,302
769,3698518,,84082,Graver,GR,604
770,3698519,,84082,G.E.Betz,GB,601
771,3698520,,84082,Snow Mach,SN,1902
772,3698521,,84082,Oil Skimmer,OS,1401
773,3698522,,84083,India,IND,200
774,3698523,,84083,Houston,HOU,100
775,3698524,,84083,Germany,GER,0
776,3698525,,84083,New York,NY,400
777,3698526,,84083,USA,USA,600
778,3698527,,84083,Japan,JAP,300
779,3698528,,84083,Italy,ITA,201
780,3698529,,84083,Seattle,SEAT,401
781,3698530,,84083,UK / Germany,U/G,402
782,3698531,,84083,USA / Euro,U/E,500
